time	I(D)	I(L1)	I(a)
3.483071428571431e-002	6.813170e+001	-3.425482e+001	-3.423982e+001
3.484928571428574e-002	6.994599e+001	-3.208929e+001	-3.207429e+001
3.486785714285716e-002	7.172657e+001	-2.996399e+001	-2.994898e+001
3.488642857142858e-002	7.347344e+001	-2.787892e+001	-2.786392e+001
3.490500000000000e-002	7.518661e+001	-2.583408e+001	-2.581908e+001
3.491500000000000e-002	5.685801e+001	-2.485132e+001	-2.483632e+001
3.492499999999999e-002	1.905852e+001	-2.418928e+001	-2.417428e+001
3.493499999999999e-002	4.500000e-002	-2.384479e+001	-2.382979e+001
3.500000000000015e-002	4.500000e-002	-2.234264e+001	-2.232763e+001
3.505500000000014e-002	4.500000e-002	-2.114673e+001	-2.113173e+001
3.506500000000013e-002	1.663121e+001	-2.083253e+001	-2.081752e+001
3.507500000000013e-002	5.005308e+001	-2.021051e+001	-2.019551e+001
3.508500000000012e-002	6.738514e+001	-1.928374e+001	-1.926874e+001
3.510928571428583e-002	6.976376e+001	-1.682490e+001	-1.680990e+001
3.513357142857154e-002	7.208862e+001	-1.442163e+001	-1.440663e+001
3.515785714285724e-002	7.435973e+001	-1.207393e+001	-1.205893e+001
3.518214285714294e-002	7.657708e+001	-9.781802e+000	-9.766801e+000
3.520642857142865e-002	7.874067e+001	-7.545239e+000	-7.530238e+000
3.523071428571435e-002	8.085051e+001	-5.364243e+000	-5.349243e+000
3.525500000000006e-002	8.290659e+001	-3.238816e+000	-3.223816e+000
3.526030248428880e-002	8.409679e+001	-2.874370e+000	-2.067849e+000
3.526424936264582e-002	8.560494e+001	-2.854003e+000	-7.115100e-001
3.526850302500897e-002	8.662439e+001	-3.110575e+000	7.499970e-003
3.528629312667309e-002	8.803375e+001	-4.523297e+000	7.499955e-003
3.530408322833720e-002	8.941945e+001	-5.912307e+000	7.499942e-003
3.532187333000132e-002	9.078149e+001	-7.277603e+000	7.499928e-003
3.533966343166543e-002	9.211988e+001	-8.619187e+000	7.499914e-003
3.535745353332954e-002	9.343461e+001	-9.937058e+000	7.499901e-003
3.537524363499366e-002	9.472569e+001	-1.123122e+001	7.499888e-003
3.539303373665777e-002	9.599310e+001	-1.250166e+001	7.499876e-003
3.540303373665777e-002	7.235891e+001	-1.310272e+001	7.499869e-003
3.541303373665777e-002	2.420822e+001	-1.338685e+001	7.499867e-003
3.542303373665776e-002	4.500000e-002	-1.335721e+001	7.499867e-003
3.550000000000015e-002	4.500000e-002	-1.236677e+001	7.499877e-003
3.557500000000013e-002	4.500000e-002	-1.147290e+001	7.499886e-003
3.558500000000012e-002	2.036526e+001	-1.146232e+001	7.499886e-003
3.559500000000012e-002	6.121803e+001	-1.176278e+001	7.499883e-003
3.560500000000012e-002	8.217297e+001	-1.237120e+001	7.499877e-003
3.561785714285726e-002	8.325181e+001	-1.327726e+001	7.499868e-003
3.563071428571439e-002	8.431729e+001	-1.417211e+001	7.499859e-003
3.564357142857153e-002	8.536941e+001	-1.505573e+001	7.499850e-003
3.565642857142867e-002	8.640816e+001	-1.592812e+001	7.499841e-003
3.566928571428581e-002	8.743356e+001	-1.678930e+001	7.499833e-003
3.568214285714294e-002	8.844558e+001	-1.763925e+001	7.499824e-003
3.569500000000008e-002	8.944425e+001	-1.847798e+001	7.499816e-003
3.570500000000008e-002	8.537524e+001	-1.891589e+001	-4.724217e+000
3.571500000000007e-002	7.650951e+001	-1.872754e+001	-1.393322e+001
3.572500000000007e-002	7.256930e+001	-1.791919e+001	-1.790419e+001
3.575214285714291e-002	7.508459e+001	-1.521222e+001	-1.519722e+001
3.577928571428576e-002	7.753674e+001	-1.257320e+001	-1.255820e+001
3.580642857142861e-002	7.992577e+001	-1.000212e+001	-9.987116e+000
3.583357142857146e-002	8.225166e+001	-7.498981e+000	-7.483981e+000
3.586071428571430e-002	8.451442e+001	-5.063790e+000	-5.048790e+000
3.588785714285715e-002	8.671404e+001	-2.696543e+000	-2.681543e+000
3.591500000000000e-002	8.885053e+001	-3.972398e-001	-3.822398e-001
3.592499999999999e-002	8.962468e+001	4.359000e-001	4.509000e-001
3.593499999999999e-002	9.039199e+001	1.261691e+000	1.276691e+000
3.594037752030243e-002	6.689501e+001	1.649290e+000	1.664290e+000
3.594524888316691e-002	2.263902e+001	1.846501e+000	1.861501e+000
3.595007952564418e-002	4.500000e-002	1.888003e+000	1.903003e+000
3.600000000000015e-002	4.500000e-002	1.795999e+000	1.810999e+000
3.604816847421235e-002	4.500000e-002	1.711510e+000	1.726510e+000
3.605422046763981e-002	2.223972e+001	1.758311e+000	1.773311e+000
3.605926071316926e-002	6.115319e+001	1.954237e+000	1.969236e+000
3.606430967801318e-002	8.183192e+001	2.311739e+000	2.326739e+000
3.609850305263495e-002	8.467501e+001	5.027286e+000	5.042286e+000
3.613269642725672e-002	8.743010e+001	7.658783e+000	7.673783e+000
3.616688980187848e-002	9.009719e+001	1.020623e+001	1.022123e+001
3.620108317650025e-002	9.267628e+001	1.266962e+001	1.268462e+001
3.623527655112201e-002	9.516737e+001	1.504897e+001	1.506397e+001
3.626946992574378e-002	9.757046e+001	1.734426e+001	1.735926e+001
3.630366330036555e-002	9.988555e+001	1.955550e+001	1.957050e+001
3.631366330036554e-002	9.544855e+001	1.998268e+001	1.499818e+001
3.632366330036554e-002	8.595445e+001	1.978371e+001	5.057264e+000
3.633366330036553e-002	8.165616e+001	1.896484e+001	7.500190e-003
3.636366330036552e-002	8.416831e+001	1.594111e+001	7.500160e-003
3.637366330036552e-002	6.354940e+001	1.505685e+001	7.500151e-003
3.638366330036551e-002	2.128153e+001	1.449234e+001	7.500146e-003
3.639366330036551e-002	4.500000e-002	1.424439e+001	7.500143e-003
3.650000000000015e-002	4.500000e-002	1.280620e+001	7.500129e-003
3.661500000000011e-002	4.500000e-002	1.141442e+001	7.500115e-003
3.662500000000011e-002	1.676321e+001	1.119712e+001	7.500113e-003
3.663500000000011e-002	5.044776e+001	1.067104e+001	7.500107e-003
3.664500000000010e-002	6.790789e+001	9.839255e+000	7.500099e-003
3.665500000000010e-002	6.889056e+001	8.912103e+000	7.500090e-003
3.666500000000009e-002	7.193137e+001	8.182379e+000	2.171351e+000
3.667333085614000e-002	7.631856e+001	8.100130e+000	6.096594e+000
3.668181886936933e-002	7.899462e+001	8.561628e+000	8.576628e+000
3.671840685854555e-002	8.213418e+001	1.123925e+001	1.125425e+001
3.675499484772177e-002	8.517034e+001	1.382869e+001	1.384369e+001
3.679158283689800e-002	8.810310e+001	1.632994e+001	1.634494e+001
3.682817082607423e-002	9.093246e+001	1.874301e+001	1.875801e+001
3.686475881525046e-002	9.365842e+001	2.106788e+001	2.108288e+001
3.690134680442668e-002	9.628098e+001	2.330458e+001	2.331958e+001
3.693793479360290e-002	9.880014e+001	2.545308e+001	2.546808e+001
3.694793479360290e-002	7.445016e+001	2.592519e+001	2.594019e+001
3.695793479360290e-002	2.490298e+001	2.608165e+001	2.609665e+001
3.696793479360289e-002	4.500000e-002	2.592560e+001	2.594060e+001
3.700000000000015e-002	4.500000e-002	2.510631e+001	2.512131e+001
3.703819572033706e-002	4.500000e-002	2.416543e+001	2.418043e+001
3.704819572033705e-002	2.270097e+001	2.402847e+001	2.404346e+001
3.705819572033705e-002	6.820191e+001	2.420381e+001	2.421881e+001
3.706819572033705e-002	9.142303e+001	2.468835e+001	2.470335e+001
3.710533857747989e-002	9.415731e+001	2.681931e+001	2.683430e+001
3.714248143462273e-002	9.680025e+001	2.887908e+001	2.889408e+001
3.717962429176557e-002	9.935187e+001	3.086767e+001	3.088267e+001
3.721676714890842e-002	1.018121e+002	3.278509e+001	3.280008e+001
3.725391000605126e-002	1.041811e+002	3.463132e+001	3.464632e+001
3.729105286319411e-002	1.064587e+002	3.640637e+001	3.642137e+001
3.732819572033694e-002	1.086450e+002	3.811024e+001	3.812524e+001
3.733819572033694e-002	9.163983e+001	3.866362e+001	3.867862e+001
3.734819572033694e-002	5.722178e+001	3.952243e+001	3.953743e+001
3.735819572033693e-002	3.024362e+001	4.047633e+001	3.021174e+001
3.736819572033693e-002	1.021669e+001	4.090250e+001	1.018107e+001
3.737819572033693e-002	4.500000e-002	4.070254e+001	7.500408e-003
3.750000000000015e-002	4.500000e-002	3.603098e+001	7.500361e-003
3.760958716101028e-002	4.500000e-002	3.228954e+001	7.500323e-003
3.761958716101028e-002	8.164530e+000	3.217533e+001	8.128905e+000
3.762958716101027e-002	2.473734e+001	3.268415e+001	2.470547e+001
3.763958716101027e-002	3.385479e+001	3.380979e+001	3.382479e+001
3.765958716101026e-002	3.648509e+001	3.644009e+001	3.645509e+001
3.766958716101026e-002	4.908894e+001	3.763198e+001	3.764698e+001
3.767958716101025e-002	7.287561e+001	3.850106e+001	3.851606e+001
3.768958716101025e-002	8.511713e+001	3.905055e+001	3.906555e+001
3.772387287529595e-002	8.785790e+001	4.053817e+001	4.055317e+001
3.775815858958165e-002	9.051350e+001	4.197957e+001	4.199457e+001
3.779244430386736e-002	9.308391e+001	4.337473e+001	4.338973e+001
3.782673001815305e-002	9.556915e+001	4.472366e+001	4.473866e+001
3.786101573243875e-002	9.796922e+001	4.602636e+001	4.604135e+001
3.789530144672446e-002	1.002841e+002	4.728282e+001	4.729782e+001
3.792958716101016e-002	1.025138e+002	4.849305e+001	4.850805e+001
3.793958716101015e-002	7.721686e+001	4.873575e+001	4.875075e+001
3.794958716101015e-002	2.582213e+001	4.866508e+001	4.868008e+001
3.795958716101015e-002	4.500000e-002	4.828418e+001	4.829918e+001
3.800000000000015e-002	4.500000e-002	4.636936e+001	4.638436e+001
3.804308278783320e-002	4.500000e-002	4.441389e+001	4.442889e+001
3.805308278783320e-002	2.321793e+001	4.407532e+001	4.409031e+001
3.806308278783319e-002	6.974764e+001	4.405106e+001	4.406606e+001
3.807308278783319e-002	9.347032e+001	4.433799e+001	4.435298e+001
3.810308278783318e-002	9.562857e+001	4.548719e+001	4.550219e+001
3.813308278783317e-002	9.772742e+001	4.660477e+001	4.661977e+001
3.816308278783315e-002	9.976688e+001	4.769072e+001	4.770572e+001
3.819308278783314e-002	1.017469e+002	4.874505e+001	4.876005e+001
3.822308278783313e-002	1.036676e+002	4.976775e+001	4.978275e+001
3.825308278783312e-002	1.055289e+002	5.075883e+001	5.077382e+001
3.828308278783311e-002	1.073307e+002	5.171828e+001	5.173327e+001
3.829308278783310e-002	9.399524e+001	5.213616e+001	5.215115e+001
3.830308278783310e-002	6.686684e+001	5.286082e+001	5.287582e+001
3.831308278783310e-002	5.393421e+001	5.388921e+001	5.390421e+001
3.838308278783307e-002	6.155612e+001	6.151112e+001	6.152612e+001
3.839308278783307e-002	4.670325e+001	6.234974e+001	4.667138e+001
3.840308278783306e-002	1.568491e+001	6.255812e+001	1.564929e+001
3.841308278783306e-002	4.500000e-002	6.214253e+001	7.500622e-003
3.850000000000015e-002	4.500000e-002	5.696458e+001	7.500570e-003
3.857500000000013e-002	4.500000e-002	5.284720e+001	7.500529e-003
3.858500000000013e-002	1.320199e+001	5.252831e+001	1.316636e+001
3.859500000000012e-002	3.979955e+001	5.283447e+001	3.976767e+001
3.860500000000012e-002	5.380448e+001	5.375948e+001	5.377448e+001
3.862071428571440e-002	5.556327e+001	5.551827e+001	5.553327e+001
3.863642857142868e-002	5.729565e+001	5.725066e+001	5.726565e+001
3.865214285714295e-002	5.900163e+001	5.895663e+001	5.897163e+001
3.866785714285724e-002	6.068120e+001	6.063621e+001	6.065121e+001
3.868357142857152e-002	6.233437e+001	6.228937e+001	6.230437e+001
3.869928571428580e-002	6.396114e+001	6.391614e+001	6.393114e+001
3.871500000000008e-002	6.556149e+001	6.551649e+001	6.553149e+001
3.872500000000007e-002	7.148312e+001	6.641887e+001	6.643387e+001
3.873500000000007e-002	8.226138e+001	6.700133e+001	6.701633e+001
3.874500000000006e-002	8.801672e+001	6.726704e+001	6.728204e+001
3.876928571428577e-002	8.990084e+001	6.765092e+001	6.766591e+001
3.879357142857148e-002	9.174230e+001	6.802610e+001	6.804109e+001
3.881785714285718e-002	9.354110e+001	6.839258e+001	6.840758e+001
3.884214285714288e-002	9.529725e+001	6.875038e+001	6.876538e+001
3.886642857142859e-002	9.701074e+001	6.909949e+001	6.911449e+001
3.889071428571429e-002	9.868157e+001	6.943991e+001	6.945491e+001
3.891500000000000e-002	1.003098e+002	6.977164e+001	6.978664e+001
3.892499999999999e-002	7.557483e+001	6.980247e+001	6.981747e+001
3.893499999999999e-002	2.527661e+001	6.952205e+001	6.953705e+001
3.894499999999999e-002	4.500000e-002	6.893347e+001	6.894847e+001
3.900000000000015e-002	4.500000e-002	6.524046e+001	6.525546e+001
3.905500000000014e-002	4.500000e-002	6.174841e+001	6.176341e+001
3.906500000000013e-002	2.214736e+001	6.123724e+001	6.125224e+001
3.907500000000013e-002	6.654659e+001	6.104210e+001	6.105710e+001
3.908500000000013e-002	8.923058e+001	6.115985e+001	6.117485e+001
3.910642857142869e-002	9.087018e+001	6.162857e+001	6.164357e+001
3.912785714285726e-002	9.247677e+001	6.208785e+001	6.210285e+001
3.914928571428582e-002	9.405033e+001	6.253769e+001	6.255268e+001
3.917071428571438e-002	9.559086e+001	6.297808e+001	6.299308e+001
3.919214285714294e-002	9.709838e+001	6.340904e+001	6.342404e+001
3.921357142857151e-002	9.857288e+001	6.383056e+001	6.384556e+001
3.923500000000007e-002	1.000144e+002	6.424264e+001	6.425764e+001
3.924500000000007e-002	9.161346e+001	6.453581e+001	6.455081e+001
3.925500000000006e-002	7.423235e+001	6.513702e+001	6.515202e+001
3.926500000000006e-002	6.608817e+001	6.604317e+001	6.605817e+001
3.928642857142862e-002	6.821820e+001	6.817321e+001	6.818820e+001
3.930785714285719e-002	7.030534e+001	7.026034e+001	7.027533e+001
3.932928571428575e-002	7.234957e+001	7.230457e+001	7.231956e+001
3.935071428571431e-002	7.435090e+001	7.430591e+001	7.432090e+001
3.937214285714287e-002	7.630934e+001	7.626434e+001	7.627934e+001
3.939357142857144e-002	7.822488e+001	7.817988e+001	7.819488e+001
3.941500000000000e-002	8.009752e+001	8.005252e+001	8.006752e+001
3.942500000000000e-002	6.051665e+001	8.070652e+001	6.048478e+001
3.943499999999999e-002	2.027399e+001	8.073212e+001	2.023837e+001
3.944499999999999e-002	4.500000e-002	8.013558e+001	7.500802e-003
3.945499999999998e-002	4.500000e-002	7.933768e+001	7.500794e-003
3.950000000000015e-002	4.500000e-002	7.584243e+001	7.500759e-003
3.955500000000014e-002	4.500000e-002	7.178290e+001	7.500718e-003
3.956500000000014e-002	1.784200e+001	7.127547e+001	1.780637e+001
3.957500000000013e-002	5.367337e+001	7.139497e+001	5.364150e+001
3.958500000000013e-002	7.218018e+001	7.213518e+001	7.215018e+001
3.960500000000012e-002	7.404929e+001	7.400430e+001	7.401929e+001
3.962500000000011e-002	7.588313e+001	7.583814e+001	7.585313e+001
3.964500000000010e-002	7.768170e+001	7.763671e+001	7.765170e+001
3.966500000000010e-002	7.944498e+001	7.939999e+001	7.941498e+001
3.968500000000009e-002	8.117299e+001	8.112800e+001	8.114299e+001
3.970500000000008e-002	8.286573e+001	8.282073e+001	8.283573e+001
3.972500000000007e-002	8.452319e+001	8.447819e+001	8.449319e+001
3.973500000000007e-002	8.534042e+001	8.529542e+001	8.531042e+001
3.974500000000007e-002	8.614951e+001	8.610452e+001	8.611951e+001
3.976500000000006e-002	8.774361e+001	8.769862e+001	8.771362e+001
3.977500000000005e-002	8.852964e+001	8.848464e+001	8.849964e+001
3.978060423055977e-002	8.782890e+001	8.886779e+001	8.888278e+001
3.978545082450382e-002	8.619022e+001	8.904469e+001	8.905968e+001
3.979053600014793e-002	8.551231e+001	8.906696e+001	8.908196e+001
3.980750816045370e-002	8.687634e+001	8.896958e+001	8.898458e+001
3.981750816045370e-002	8.766998e+001	8.891292e+001	8.892792e+001
3.982750816045370e-002	8.845589e+001	8.885681e+001	8.887181e+001
3.983750816045369e-002	8.923396e+001	8.880126e+001	8.881626e+001
3.984750816045369e-002	9.000429e+001	8.874627e+001	8.876127e+001
3.986750816045368e-002	9.152201e+001	8.863791e+001	8.865291e+001
3.988750816045367e-002	9.300966e+001	8.853171e+001	8.854671e+001
3.989750816045367e-002	7.013624e+001	8.837575e+001	8.839075e+001
3.990750816045367e-002	2.328950e+001	8.791116e+001	8.792616e+001
3.991735539179899e-002	4.500000e-002	8.715202e+001	8.716702e+001
3.999408479323208e-002	4.500000e-002	8.070934e+001	8.072433e+001
4.000000000000000e-002	4.500000e-002	8.023253e+001	8.024752e+001
